id	corpus	sentence	token	complexity	annotations
4_39_3	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	pandemia	{'PL1': 0.2, 'PL2': 0.0625, 'PL3': 0.0625, 'overall': 0.11538461538461539}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 2, 8: 3, 9: 1, 10: 2, 11: 2, 12: 1, 13: 1, 14: 1, 15: 3, 16: 1, 17: 3, 18: 1, 19: 2, 20: 3, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_39_5	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	multiplica	{'PL1': 0.325, 'PL2': 0.125, 'PL3': 0.09375, 'overall': 0.19230769230769232}	{1: 2, 2: 1, 3: 2, 4: 1, 5: 2, 6: 2, 7: 2, 8: 3, 9: 1, 10: 3, 11: 2, 12: 2, 13: 1, 14: 3, 15: 3, 16: 1, 17: 3, 18: 2, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_39_8	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	densa	{'PL1': 0.575, 'PL2': 0.1875, 'PL3': 0.28125, 'overall': 0.36538461538461536}	{1: 2, 2: 1, 3: 3, 4: 1, 5: 3, 6: 2, 7: 3, 8: 3, 9: 3, 10: 4, 11: 2, 12: 1, 13: 5, 14: 2, 15: 5, 16: 1, 17: 4, 18: 3, 19: 2, 20: 2, 21: 2, 22: 2, 23: 1, 24: 3, 25: 2, 26: 2}
4_39_10	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	fluida	{'PL1': 0.575, 'PL2': 0.21875, 'PL3': 0.25, 'overall': 0.36538461538461536}	{1: 2, 2: 1, 3: 2, 4: 3, 5: 2, 6: 3, 7: 3, 8: 4, 9: 2, 10: 4, 11: 2, 12: 1, 13: 4, 14: 3, 15: 5, 16: 1, 17: 4, 18: 2, 19: 2, 20: 3, 21: 2, 22: 3, 23: 1, 24: 1, 25: 2, 26: 2}
4_39_11	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	red	{'PL1': 0.45, 'PL2': 0, 'PL3': 0.03125, 'overall': 0.18269230769230768}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 4, 6: 1, 7: 1, 8: 3, 9: 1, 10: 4, 11: 2, 12: 1, 13: 1, 14: 4, 15: 5, 16: 1, 17: 3, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_39_13	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	comunicaciones	{'PL1': 0.075, 'PL2': 0, 'PL3': 0.03125, 'overall': 0.038461538461538464}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 3, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_39_16	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	transportar	{'PL1': 0.175, 'PL2': 0.03125, 'PL3': 0.0625, 'overall': 0.09615384615384616}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 2, 6: 1, 7: 2, 8: 3, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 3, 15: 2, 16: 1, 17: 2, 18: 2, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_39_18	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	virus	{'PL1': 0.125, 'PL2': 0, 'PL3': 0, 'overall': 0.04807692307692308}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 3, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 3, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_39_21	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	parte	{'PL1': 0.05, 'PL2': 0, 'PL3': 0, 'overall': 0.019230769230769232}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_39_23	health	El riesgo de pandemia se multiplica por la densa y fluida red de comunicaciones que puede transportar el virus a cualquier parte del mundo .	mundo	{'PL1': 0, 'PL2': 0, 'PL3': 0, 'overall': 0}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_40_1	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	tijeretazos	{'PL1': 0.95, 'PL2': 1, 'PL3': 0.96875, 'overall': 0.9711538461538461}	{1: 5, 2: 5, 3: 5, 4: 5, 5: 5, 6: 5, 7: 5, 8: 5, 9: 5, 10: 5, 11: 5, 12: 5, 13: 5, 14: 3, 15: 5, 16: 5, 17: 5, 18: 5, 19: 5, 20: 5, 21: 5, 22: 5, 23: 5, 24: 5, 25: 4, 26: 5}
4_40_2	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	afectan	{'PL1': 0.325, 'PL2': 0.09375, 'PL3': 0.09375, 'overall': 0.18269230769230768}	{1: 2, 2: 1, 3: 2, 4: 1, 5: 3, 6: 1, 7: 2, 8: 3, 9: 2, 10: 3, 11: 1, 12: 1, 13: 1, 14: 3, 15: 3, 16: 1, 17: 3, 18: 2, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_40_6	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	entramado	{'PL1': 0.875, 'PL2': 0.9375, 'PL3': 0.90625, 'overall': 0.9038461538461539}	{1: 5, 2: 5, 3: 4, 4: 5, 5: 4, 6: 5, 7: 5, 8: 5, 9: 4, 10: 3, 11: 5, 12: 5, 13: 5, 14: 5, 15: 5, 16: 4, 17: 4, 18: 5, 19: 5, 20: 5, 21: 5, 22: 4, 23: 4, 24: 5, 25: 4, 26: 5}
4_40_9	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	profesores	{'PL1': 0.025, 'PL2': 0.03125, 'PL3': 0, 'overall': 0.019230769230769232}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 18: 1, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_40_12	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	alumnos	{'PL1': 0.1, 'PL2': 0.03125, 'PL3': 0.09375, 'overall': 0.07692307692307693}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 2, 16: 1, 17: 3, 18: 2, 19: 2, 20: 3, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_40_14	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	ayudas	{'PL1': 0.125, 'PL2': 0.0625, 'PL3': 0.03125, 'overall': 0.07692307692307693}	{1: 1, 2: 1, 3: 1, 4: 3, 5: 1, 6: 1, 7: 1, 8: 4, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 3, 18: 2, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_40_16	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	libros	{'PL1': 0.025, 'PL2': 0, 'PL3': 0, 'overall': 0.009615384615384616}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_40_19	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	comedor	{'PL1': 0.525, 'PL2': 0.1875, 'PL3': 0.21875, 'overall': 0.3269230769230769}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 2, 6: 4, 7: 1, 8: 4, 9: 3, 10: 1, 11: 4, 12: 4, 13: 2, 14: 3, 15: 3, 16: 2, 17: 5, 18: 2, 19: 2, 20: 4, 21: 2, 22: 1, 23: 1, 24: 1, 25: 1, 26: 3}
4_40_21	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	picado	{'PL1': 0.8, 'PL2': 0.6875, 'PL3': 0.78125, 'overall': 0.7596153846153846}	{1: 4, 2: 3, 3: 3, 4: 4, 5: 4, 6: 4, 7: 5, 8: 5, 9: 3, 10: 3, 11: 5, 12: 5, 13: 5, 14: 4, 15: 5, 16: 4, 17: 4, 18: 4, 19: 3, 20: 5, 21: 3, 22: 4, 23: 3, 24: 5, 25: 3, 26: 5}
4_40_23	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	tasas	{'PL1': 0.575, 'PL2': 0.5, 'PL3': 0.28125, 'overall': 0.46153846153846156}	{1: 2, 2: 1, 3: 2, 4: 4, 5: 3, 6: 1, 7: 5, 8: 4, 9: 3, 10: 3, 11: 5, 12: 5, 13: 1, 14: 4, 15: 5, 16: 4, 17: 4, 18: 2, 19: 2, 20: 2, 21: 1, 22: 3, 23: 1, 24: 2, 25: 2, 26: 3}
4_40_24	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	universitarias	{'PL1': 0.2, 'PL2': 0.03125, 'PL3': 0.03125, 'overall': 0.09615384615384616}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 3, 11: 2, 12: 1, 13: 1, 14: 3, 15: 3, 16: 1, 17: 2, 18: 2, 19: 2, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_40_25	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	encarecidas	{'PL1': 0.8, 'PL2': 0.59375, 'PL3': 0.5, 'overall': 0.6442307692307693}	{1: 2, 2: 3, 3: 3, 4: 4, 5: 3, 6: 4, 7: 4, 8: 5, 9: 4, 10: 4, 11: 4, 12: 4, 13: 5, 14: 3, 15: 5, 16: 4, 17: 5, 18: 3, 19: 3, 20: 3, 21: 2, 22: 4, 23: 3, 24: 4, 25: 3, 26: 2}
4_40_29	health	Los tijeretazos afectan a todo el entramado : menos profesores y más alumnos , ayudas de libros o de comedor en picado , tasas universitarias encarecidas hasta en 500 euros .	euros	{'PL1': 0, 'PL2': 0, 'PL3': 0, 'overall': 0}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_41_1	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	hombre	{'PL1': 0, 'PL2': 0, 'PL3': 0, 'overall': 0}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_41_3	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	español	{'PL1': 0, 'PL2': 0, 'PL3': 0, 'overall': 0}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_41_6	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	años	{'PL1': 0, 'PL2': 0, 'PL3': 0, 'overall': 0}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_41_9	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	ascendiendo	{'PL1': 0.425, 'PL2': 0.28125, 'PL3': 0.3125, 'overall': 0.34615384615384615}	{1: 2, 2: 1, 3: 2, 4: 2, 5: 2, 6: 1, 7: 3, 8: 4, 9: 4, 10: 4, 11: 2, 12: 3, 13: 1, 14: 2, 15: 4, 16: 1, 17: 3, 18: 2, 19: 2, 20: 3, 21: 3, 22: 2, 23: 1, 24: 3, 25: 3, 26: 2}
4_41_12	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	escalera	{'PL1': 0.175, 'PL2': 0.03125, 'PL3': 0.09375, 'overall': 0.10576923076923077}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 3, 11: 1, 12: 1, 13: 1, 14: 3, 15: 1, 16: 1, 17: 3, 18: 1, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 2, 26: 1}
4_41_14	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	cambiar	{'PL1': 0.075, 'PL2': 0.03125, 'PL3': 0, 'overall': 0.038461538461538464}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 2, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 2, 15: 1, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_41_16	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	foco	{'PL1': 0.65, 'PL2': 0.53125, 'PL3': 0.65625, 'overall': 0.6153846153846154}	{1: 4, 2: 4, 3: 2, 4: 2, 5: 3, 6: 1, 7: 5, 8: 5, 9: 4, 10: 5, 11: 5, 12: 5, 13: 1, 14: 3, 15: 5, 16: 1, 17: 4, 18: 4, 19: 2, 20: 4, 21: 4, 22: 5, 23: 2, 24: 5, 25: 3, 26: 2}
4_41_19	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	sala	{'PL1': 0.075, 'PL2': 0.03125, 'PL3': 0.03125, 'overall': 0.04807692307692308}	{1: 1, 2: 1, 3: 2, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 2, 15: 1, 16: 1, 17: 2, 18: 1, 19: 1, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_41_21	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	radioterapia	{'PL1': 0.375, 'PL2': 0.34375, 'PL3': 0.34375, 'overall': 0.3557692307692308}	{1: 2, 2: 1, 3: 3, 4: 3, 5: 3, 6: 2, 7: 3, 8: 3, 9: 2, 10: 3, 11: 2, 12: 3, 13: 2, 14: 1, 15: 3, 16: 1, 17: 4, 18: 3, 19: 3, 20: 3, 21: 2, 22: 1, 23: 1, 24: 3, 25: 2, 26: 4}
4_41_23	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	futuro	{'PL1': 0.025, 'PL2': 0, 'PL3': 0, 'overall': 0.009615384615384616}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_41_24	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	hospital	{'PL1': 0.1, 'PL2': 0, 'PL3': 0, 'overall': 0.038461538461538464}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 3, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_41_26	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	comenzó	{'PL1': 0.05, 'PL2': 0, 'PL3': 0.03125, 'overall': 0.028846153846153848}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 2, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 2, 25: 1, 26: 1}
4_41_28	health	El hombre , español de 46 años , estaba ascendiendo por una escalera para cambiar un foco en la sala de radioterapia del futuro hospital cuando comenzó a encontrarse mal .	encontrarse	{'PL1': 0.25, 'PL2': 0.0625, 'PL3': 0.0625, 'overall': 0.1346153846153846}	{1: 1, 2: 1, 3: 1, 4: 2, 5: 2, 6: 1, 7: 2, 8: 3, 9: 1, 10: 2, 11: 3, 12: 1, 13: 3, 14: 1, 15: 2, 16: 1, 17: 2, 18: 2, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 2}
4_42_1	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	nacionalistas	{'PL1': 0.2, 'PL2': 0, 'PL3': 0.0625, 'overall': 0.09615384615384616}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 2, 6: 1, 7: 1, 8: 3, 9: 1, 10: 1, 11: 2, 12: 1, 13: 2, 14: 1, 15: 3, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 3, 25: 1, 26: 1}
4_42_2	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	apuestan	{'PL1': 0.525, 'PL2': 0.46875, 'PL3': 0.375, 'overall': 0.46153846153846156}	{1: 3, 2: 2, 3: 2, 4: 4, 5: 3, 6: 1, 7: 3, 8: 4, 9: 2, 10: 3, 11: 1, 12: 5, 13: 4, 14: 3, 15: 5, 16: 3, 17: 5, 18: 2, 19: 2, 20: 3, 21: 2, 22: 2, 23: 1, 24: 2, 25: 3, 26: 4}
4_42_4	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	plantas	{'PL1': 0.175, 'PL2': 0.34375, 'PL3': 0.21875, 'overall': 0.2403846153846154}	{1: 3, 2: 1, 3: 2, 4: 4, 5: 1, 6: 1, 7: 2, 8: 2, 9: 2, 10: 1, 11: 1, 12: 4, 13: 1, 14: 1, 15: 5, 16: 1, 17: 2, 18: 1, 19: 2, 20: 1, 21: 3, 22: 1, 23: 1, 24: 3, 25: 1, 26: 4}
4_42_5	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	comarcales	{'PL1': 0.8, 'PL2': 0.84375, 'PL3': 0.625, 'overall': 0.7596153846153846}	{1: 2, 2: 5, 3: 4, 4: 5, 5: 2, 6: 5, 7: 5, 8: 5, 9: 4, 10: 3, 11: 5, 12: 5, 13: 5, 14: 4, 15: 5, 16: 3, 17: 4, 18: 5, 19: 4, 20: 5, 21: 4, 22: 4, 23: 2, 24: 5, 25: 4, 26: 1}
4_42_7	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	tratar	{'PL1': 0.15, 'PL2': 0.15625, 'PL3': 0.09375, 'overall': 0.1346153846153846}	{1: 2, 2: 1, 3: 2, 4: 1, 5: 1, 6: 1, 7: 2, 8: 2, 9: 1, 10: 2, 11: 2, 12: 4, 13: 2, 14: 1, 15: 2, 16: 1, 17: 2, 18: 2, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 2, 25: 1, 26: 1}
4_42_9	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	residuos	{'PL1': 0.425, 'PL2': 0.3125, 'PL3': 0.15625, 'overall': 0.3076923076923077}	{1: 1, 2: 1, 3: 2, 4: 1, 5: 1, 6: 1, 7: 3, 8: 2, 9: 3, 10: 4, 11: 3, 12: 4, 13: 4, 14: 3, 15: 2, 16: 4, 17: 4, 18: 1, 19: 2, 20: 2, 21: 1, 22: 2, 23: 1, 24: 2, 25: 2, 26: 2}
4_42_14	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	ahorrar	{'PL1': 0.325, 'PL2': 0.03125, 'PL3': 0.125, 'overall': 0.17307692307692307}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 2, 6: 1, 7: 1, 8: 3, 9: 2, 10: 1, 11: 2, 12: 1, 13: 1, 14: 4, 15: 4, 16: 1, 17: 3, 18: 3, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 2, 26: 1}
4_42_15	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	costes	{'PL1': 0.425, 'PL2': 0, 'PL3': 0.03125, 'overall': 0.17307692307692307}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 3, 9: 3, 10: 4, 11: 2, 12: 1, 13: 2, 14: 3, 15: 4, 16: 1, 17: 4, 18: 1, 19: 1, 20: 1, 21: 1, 22: 2, 23: 1, 24: 1, 25: 1, 26: 1}
4_42_17	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	transporte	{'PL1': 0.2, 'PL2': 0, 'PL3': 0, 'overall': 0.07692307692307693}	{1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 3, 9: 1, 10: 3, 11: 1, 12: 1, 13: 1, 14: 2, 15: 3, 16: 1, 17: 2, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
4_42_19	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	demandan	{'PL1': 0.325, 'PL2': 0.125, 'PL3': 0.125, 'overall': 0.20192307692307693}	{1: 2, 2: 1, 3: 2, 4: 1, 5: 3, 6: 1, 7: 2, 8: 3, 9: 3, 10: 2, 11: 1, 12: 3, 13: 2, 14: 3, 15: 3, 16: 1, 17: 2, 18: 2, 19: 1, 20: 2, 21: 1, 22: 2, 23: 1, 24: 1, 25: 1, 26: 1}
4_42_21	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	reciclaje	{'PL1': 0.25, 'PL2': 0.125, 'PL3': 0.09375, 'overall': 0.16346153846153846}	{1: 1, 2: 1, 3: 1, 4: 2, 5: 2, 6: 1, 7: 3, 8: 3, 9: 2, 10: 1, 11: 2, 12: 1, 13: 2, 14: 1, 15: 2, 16: 1, 17: 4, 18: 1, 19: 2, 20: 3, 21: 1, 22: 1, 23: 1, 24: 2, 25: 1, 26: 1}
4_42_23	health	Los nacionalistas apuestan por plantas comarcales para tratar los residuos con el fin de ahorrar costes de transporte y demandan más reciclaje y compostaje .	compostaje	{'PL1': 0.5, 'PL2': 0.1875, 'PL3': 0.28125, 'overall': 0.33653846153846156}	{1: 2, 2: 1, 3: 2, 4: 3, 5: 2, 6: 3, 7: 2, 8: 4, 9: 2, 10: 3, 11: 2, 12: 1, 13: 4, 14: 3, 15: 3, 16: 1, 17: 4, 18: 2, 19: 2, 20: 3, 21: 2, 22: 1, 23: 2, 24: 4, 25: 2, 26: 1}
4_43_1	health	Cada serie se obtiene de una sola vela y el resultado es un diseño narrativo , o biográfico , que apela a la individualidad y al valor del reciclaje .	serie	{'PL1': 0.125, 'PL2': 0.125, 'PL3': 0.0625, 'overall': 0.10576923076923077}	{1: 2, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 1, 10: 3, 11: 1, 12: 4, 13: 1, 14: 1, 15: 2, 16: 1, 17: 2, 18: 1, 19: 2, 20: 2, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1}
